prior,n_windows,replicate,seed,window_cycles,n_samples_per_window,n_samples_total,zeta_true,f_n_hz,noise_sd,prior_mu,prior_sd,zeta_mean,zeta_sd,zeta_q025,zeta_q975,zeta_mle,profile_q025,profile_q975,sensitivity,cv_zeta,lambda_zeta,response_half_width_nonlinear,zeta_credible_half_width,profile_response_half_width,lambda_profile,accept_lambda,accept_nonlinear,accept_profile,response_bias_relative,response_bias_mle_relative,credible_coverage,zeta_error_sq,false_accept,false_reject,profile_false_accept,profile_false_reject
debil,300,30,20263758,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.02977705329679544,0.0004558100409652361,0.028669172199081397,0.030504795848151935,0.029648535564853556,0.02915481171548117,0.030635983263598322,1.0,0.015307426037830602,0.30002555034147976,0.03125014888529592,0.030822788789313906,0.024583094340664014,0.24373602429475824,True,True,True,0.007487198312821306,0.011854360711261619,True,4.9705232469781594e-08,False,False,False,False
debil,300,31,20263759,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.02946205146708777,0.0004558443148280349,0.02825987343143401,0.03011238764143296,0.029648535564853556,0.028661087866108784,0.030142259414225936,1.0,0.015472253021391305,0.30325615921926957,0.032068535804125047,0.03143898876268685,0.025416171875316574,0.24634199671674964,True,True,True,0.018259031741668607,0.011854360711261619,True,2.893886240624186e-07,False,False,False,False
debil,300,32,20263760,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.02968179902905198,0.0004597377178178079,0.028482636793144646,0.030419676963754014,0.029648535564853556,0.02915481171548117,0.030142259414225936,1.0,0.015488876444713655,0.3035819783163876,0.03317905880398931,0.032630100498851664,0.01665717349272091,0.16301214488763052,True,True,True,0.010720407163884145,0.011854360711261619,True,1.0125185791226111e-07,False,False,False,False
debil,300,33,20263761,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03088032430859036,0.00046093169480990897,0.02970167451855482,0.03156929279535394,0.030635983263598322,0.030142259414225936,0.031623430962343095,1.0,0.014926387760820437,0.2925572001120806,0.03075347418778637,0.030239615655195395,0.023802490427901744,0.23502799106792752,True,True,True,0.028507612154366768,0.020759355367385834,True,7.749708882950952e-07,False,False,False,False
debil,300,34,20263762,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030239162928765873,0.0004602391388778548,0.029105536513423895,0.030978927423672985,0.030142259414225936,0.029648535564853556,0.03112970711297071,1.0,0.015219969546182082,0.2983114031051688,0.03141421354322286,0.03097623625796489,0.02418649222000674,0.2400112927355509,True,True,True,0.007909045939177304,0.004719600222098776,True,5.719890649587068e-08,False,False,False,False
debil,300,35,20263763,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.0299828533705574,0.0004601420308703504,0.028766219539529694,0.030620610850179343,0.030142259414225936,0.02915481171548117,0.030635983263598322,1.0,0.015346839247868291,0.3007980492582185,0.031560778553921,0.030924196702216245,0.02499246565483256,0.24206303836648882,True,True,True,0.0005718811759068387,0.004719600222098776,True,2.940069012417642e-10,False,False,False,False
debil,300,36,20263764,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030498935762572833,0.0004572100203776067,0.029279474773899486,0.031120752001439295,0.030635983263598322,0.029648535564853556,0.03112970711297071,1.0,0.014991015553358356,0.2938239048458237,0.03081488184708573,0.030185925861048506,0.024582661859368315,0.23796701112044952,True,True,True,0.016359120411837864,0.020759355367385834,True,2.4893689517413506e-07,False,False,False,False
debil,300,37,20263765,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03021055062566687,0.0004590991920367407,0.029045496990754247,0.03095033707287338,0.030142259414225936,0.029648535564853556,0.030635983263598322,1.0,0.015196650922565119,0.29785435808227634,0.03200685269536505,0.03152607355161512,0.016384184841741718,0.1601590710411802,True,True,True,0.006969440189150048,0.004719600222098776,True,4.433156596871159e-08,False,False,False,False
debil,300,38,20263766,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030530706012304863,0.00045806932361231313,0.029303837892116946,0.03115544720289062,0.030635983263598322,0.029648535564853556,0.03112970711297071,1.0,0.015003561444917008,0.29406980432037333,0.030959769240376096,0.030323722452199702,0.024582661859368315,0.23771938267162707,True,True,True,0.017382697016275088,0.020759355367385834,True,2.816488714965308e-07,False,False,False,False
debil,300,39,20263767,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03033067802558584,0.00046292804276675307,0.02918112065579426,0.03104750144003081,0.030142259414225936,0.029648535564853556,0.03112970711297071,1.0,0.015262700107668021,0.2991489221102932,0.031240915732341976,0.030767211709908666,0.02418649222000674,0.23928711978188166,True,True,True,0.010902427743517363,0.004719600222098776,True,1.093479566053494e-07,False,False,False,False
debil,300,40,20263768,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030470816551421483,0.0004576347627443721,0.02925903656539837,0.03111007208051213,0.030635983263598322,0.029648535564853556,0.03112970711297071,1.0,0.015018788944237306,0.2943682633070512,0.030981882983477586,0.03037390730881824,0.024582661859368315,0.2381866128702569,True,True,True,0.015451392667044315,0.020759355367385834,True,2.2166822509241867e-07,False,False,False,False
debil,300,41,20263769,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03013961525411541,0.0004597138664544986,0.028920496225896195,0.030866696891105886,0.030142259414225936,0.029648535564853556,0.030635983263598322,1.0,0.015252811377269556,0.29895510299448325,0.032854845358795695,0.03228642185377512,0.016384184841741718,0.16053601491109545,True,True,True,0.004632283887444401,0.004719600222098776,True,1.9492419181711045e-08,False,False,False,False
debil,300,42,20263770,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030203325993938778,0.00046057665752872735,0.029024785499170383,0.030945700797784626,0.030142259414225936,0.029648535564853556,0.030635983263598322,1.0,0.015249203270565505,0.2988843841030839,0.0322971089690612,0.031799731244826046,0.016384184841741718,0.1601973810705597,True,True,True,0.006731907405813046,0.004719600222098776,True,4.134145981119249e-08,False,False,False,False
debil,300,43,20263771,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029479930813257053,0.000454900973727515,0.028272454855519078,0.030119047834168453,0.029648535564853556,0.028661087866108784,0.030142259414225936,1.0,0.015430869787623354,0.3024450478374177,0.03196412988088505,0.031319493087462846,0.025416171875316574,0.24619259223329848,True,True,True,0.017641465647845675,0.011854360711261619,True,2.704719589994687e-07,False,False,False,False
debil,300,44,20263772,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03002258358319481,0.0004583815437486641,0.028797660035366136,0.030634462324016877,0.030142259414225936,0.02915481171548117,0.030635983263598322,1.0,0.01526789133514958,0.29925067016893175,0.031254533137867545,0.030590343491938742,0.02499246565483256,0.24174270564231445,True,True,True,0.0007522198458448059,0.004719600222098776,True,5.100182299169732e-10,False,False,False,False
debil,300,45,20263773,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029991489623365866,0.00046358659888367354,0.02876797270535917,0.030626687698468484,0.030142259414225936,0.02915481171548117,0.030635983263598322,1.0,0.015457271536206092,0.30296252210963937,0.03163527072389896,0.030987373692522774,0.02499246565483256,0.24199333467316878,True,True,True,0.00028375971787347965,0.004719600222098776,True,7.242651045480324e-11,False,False,False,False
debil,300,46,20263774,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.02974121152067958,0.0004572549006901688,0.028616165642942847,0.030476731897035352,0.029648535564853556,0.02915481171548117,0.030635983263598322,1.0,0.015374454412263318,0.301339306480361,0.031724439961041656,0.03127926131722679,0.024583094340664014,0.2440297558398928,True,True,True,0.008701342887140981,0.011854360711261619,True,6.697147702897522e-08,False,False,False,False
debil,300,47,20263775,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029674890725350914,0.0004528306365402021,0.028493653721481063,0.03039522263906482,0.029648535564853556,0.02915481171548117,0.030142259414225936,1.0,0.01525972380930637,0.29909058666240484,0.032577498369512646,0.03204003234895268,0.01665717349272091,0.16305009405530457,True,True,True,0.0109557025047895,0.011854360711261619,True,1.0569604046285433e-07,False,False,False,False
debil,300,48,20263776,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.02987644210967605,0.0004584399026704488,0.028708546499363066,0.03057117997089682,0.029648535564853556,0.02915481171548117,0.030635983263598322,1.0,0.015344528005962744,0.30075274891686976,0.0317031837699873,0.031172277219222607,0.024583094340664014,0.24292519702081555,True,True,True,0.004135629331978947,0.011854360711261619,True,1.526655226130521e-08,False,False,False,False
debil,300,49,20263777,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.02926433748486338,0.0004540440123800961,0.028169686351083988,0.029992888819892295,0.02915481171548117,0.028661087866108784,0.030142259414225936,1.0,0.015515267093093935,0.3040992350246411,0.03157499511664614,0.031150585072211814,0.024992927692239045,0.24800631791264788,True,True,True,0.025138533052973883,0.028989667049368603,False,5.41199336177136e-07,False,False,False,False
debil,300,50,20263778,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.02972366131604983,0.00046003740051200605,0.028562395108229922,0.030464953916383045,0.029648535564853556,0.02915481171548117,0.030142259414225936,1.0,0.015477144474917041,0.303352031708374,0.032494903391323555,0.03200411261458227,0.01665717349272091,0.1627825614214195,True,True,True,0.009296926142842138,0.011854360711261619,True,7.6363068247311e-08,False,False,False,False
debil,300,51,20263779,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03072688328121977,0.0004591486152422738,0.029590037523886423,0.03146564560936298,0.030635983263598322,0.030142259414225936,0.031623430962343095,1.0,0.014942895803652979,0.2928807577515984,0.030949130226670906,0.03052063673869134,0.023802490427901744,0.23620165180273917,True,True,True,0.023656264599541853,0.020759355367385834,True,5.283593045168204e-07,False,False,False,False
debil,300,52,20263780,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03020855076475403,0.00045719789229853476,0.02904918273041117,0.030944839115331628,0.030142259414225936,0.029648535564853556,0.030635983263598322,1.0,0.015134717843928235,0.2966404697409934,0.03185204829533092,0.03137615570642047,0.016384184841741718,0.16016967386249747,True,True,True,0.006903699762961181,0.004719600222098776,True,4.34934214794919e-08,False,False,False,False
debil,300,53,20263781,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030856135864327172,0.00045658908897951573,0.02969399205034568,0.03155273047238417,0.030635983263598322,0.030142259414225936,0.031623430962343095,1.0,0.014797351521496867,0.29002808982133854,0.030607248052042794,0.03011942957166222,0.023802490427901744,0.23521223194265115,True,True,True,0.027746049216647178,0.020759355367385834,True,7.32968618187236e-07,False,False,False,False
debil,300,54,20263782,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03006524088448524,0.00046201494386849276,0.02882936523513442,0.030745739855285083,0.030142259414225936,0.029648535564853556,0.030635983263598322,1.0,0.015367079400548203,0.30119475625074477,0.03250087656431084,0.03187026885155577,0.016384184841741718,0.1609331434409425,True,True,True,0.0021699771086452556,0.004719600222098776,True,4.256373008416384e-09,False,False,False,False
debil,300,55,20263783,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029138846055143337,0.0004559191111642953,0.027924204977162352,0.029848309395929654,0.02915481171548117,0.028661087866108784,0.029648535564853556,1.0,0.015646436729220458,0.30667015989272095,0.03363337389390796,0.03301613960837813,0.016939415852374663,0.16604959972309327,True,True,True,0.02955346767085359,0.028989667049368603,False,7.415861167421901e-07,False,False,False,False
debil,300,56,20263784,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030536871659542983,0.0004594968664081073,0.02930701592785733,0.03117826480952495,0.030635983263598322,0.029648535564853556,0.03112970711297071,1.0,0.015047280269277727,0.29492669327784343,0.031268176895162286,0.030639171270231306,0.024582661859368315,0.23767138515991212,True,True,True,0.017581095585971977,0.020759355367385834,True,2.882311788204377e-07,False,False,False,False
debil,300,57,20263785,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.02968270280071194,0.0004562461627539559,0.028495940518597537,0.030413101350516617,0.029648535564853556,0.02915481171548117,0.030142259414225936,1.0,0.01537077555966409,0.30126720096941617,0.03283131597748181,0.03229424296013059,0.01665717349272091,0.16300718153379554,True,True,True,0.010689632996643609,0.011854360711261619,True,1.0067751267604647e-07,False,False,False,False
debil,300,58,20263786,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029857315020470898,0.00045955929706894253,0.02869889493755937,0.030561950247918898,0.029648535564853556,0.02915481171548117,0.030635983263598322,1.0,0.015391849426308345,0.30168024875564353,0.031710293688755525,0.031199310940755603,0.024583094340664014,0.2430808189148275,True,True,True,0.004778895203110806,0.011854360711261619,True,2.0359003383219902e-08,False,False,False,False
debil,300,59,20263787,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029772932509821954,0.0004611663324167671,0.028663550029135614,0.03050890407962725,0.029648535564853556,0.02915481171548117,0.030635983263598322,1.0,0.015489449427416344,0.30359320877736035,0.03141338483433515,0.030990465079025416,0.024583094340664014,0.2437697591051788,True,True,True,0.007626641752643479,0.011854360711261619,True,5.155964509575653e-08,False,False,False,False
debil,300,60,20263788,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03097491208453243,0.0004628771452535377,0.029753568040309732,0.03161203321512211,0.03112970711297071,0.030142259414225936,0.031623430962343095,1.0,0.01494361449647759,0.2928948441309608,0.030601522264525723,0.02999952299687752,0.024186086968531684,0.23431028846723637,True,True,True,0.031474248639409765,0.03629032258064519,True,9.5045357256737e-07,False,False,False,False
debil,300,61,20263789,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029669835254880685,0.00046114754765067104,0.0284585272328214,0.03040829833178603,0.029648535564853556,0.02915481171548117,0.030142259414225936,1.0,0.015542639306526393,0.3046357304079173,0.033424446901849834,0.03285780123507585,0.01665717349272091,0.16307787631053394,True,True,True,0.011127960175141283,0.011854360711261619,True,1.0900875891970179e-07,False,False,False,False
debil,300,62,20263790,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03030194782141862,0.0004572171532192856,0.029173914273015314,0.031023028102822828,0.030142259414225936,0.029648535564853556,0.03112970711297071,1.0,0.01508870505334665,0.2957386190455943,0.030954607985876355,0.030511468119229068,0.02418649222000674,0.23951399522389732,True,True,True,0.009964634062408067,0.004719600222098776,True,9.117248685945141e-08,False,False,False,False
debil,300,63,20263791,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030040275236312388,0.00045855484448156206,0.028812212928391992,0.030672598453920702,0.030142259414225936,0.02915481171548117,0.030635983263598322,1.0,0.015264668544956122,0.29918750348114,0.0316191127258472,0.03096485486391107,0.02499246565483256,0.2416003358384999,True,True,True,0.0013407079660743902,0.004719600222098776,True,1.6220946600187884e-09,False,False,False,False
debil,300,64,20263792,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030008529752609966,0.00046016717994381076,0.028784356587629064,0.03063056414167457,0.030142259414225936,0.02915481171548117,0.030635983263598322,1.0,0.015334546002000918,0.30055710163921795,0.03141837537725821,0.0307613796688079,0.02499246565483256,0.24185592048683455,True,True,True,0.0002842442692222846,0.004719600222098776,True,7.275667958724871e-11,False,False,False,False
debil,300,65,20263793,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029994993709440046,0.000459656392049679,0.02877516998821513,0.030624984849951346,0.030142259414225936,0.02915481171548117,0.030635983263598322,1.0,0.015324437021135817,0.300358965614262,0.03148134388931456,0.030835393393565544,0.02499246565483256,0.24196506443973295,True,True,True,0.00016690420436319184,0.004719600222098776,True,2.506294517067394e-11,False,False,False,False
debil,300,66,20263794,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029891875192488742,0.0004593480647610964,0.028715124844005298,0.03057989178469509,0.029648535564853556,0.02915481171548117,0.030635983263598322,1.0,0.015366987243293514,0.30119294996855284,0.03173957249293426,0.031191869507711148,0.024583094340664014,0.24279977549209683,True,True,True,0.003617197208772893,0.011854360711261619,True,1.1690973999346354e-08,False,False,False,False
debil,300,67,20263795,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029713621872422883,0.00046023517207704047,0.02854045046438097,0.03045541749623902,0.029648535564853556,0.02915481171548117,0.030142259414225936,1.0,0.015489029713479098,0.3035849823841903,0.03273116906634013,0.03222372284469511,0.01665717349272091,0.16283756132536445,True,True,True,0.009637940766921602,0.011854360711261619,True,8.201243195457485e-08,False,False,False,False
debil,300,68,20263796,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030402588376426957,0.0004585376260546793,0.029218128722112224,0.031081147011992907,0.030635983263598322,0.029648535564853556,0.03112970711297071,1.0,0.01508219038383628,0.295610931523191,0.031185179406461778,0.030639139451119866,0.024582661859368315,0.23872114097368857,True,True,True,0.013241911229476527,0.020759355367385834,True,1.6207740083409396e-07,False,False,False,False
debil,300,69,20263797,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03057136511519788,0.0004575521611609443,0.029343398727963012,0.0312469366730123,0.030635983263598322,0.030142259414225936,0.03112970711297071,1.0,0.014966690543154134,0.293347134645821,0.031734269996684855,0.031132694563629205,0.016120002029935625,0.1582688148081433,True,True,True,0.018689551907312064,0.020759355367385834,True,3.2645809486508644e-07,False,False,False,False
debil,300,70,20263798,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03022210529653824,0.00045942304780675105,0.029069273526484047,0.0309621529013396,0.030142259414225936,0.029648535564853556,0.030635983263598322,1.0,0.015201556718134232,0.2979505116754309,0.03177988551865791,0.03131614022720599,0.016384184841741718,0.16009783820068857,True,True,True,0.007349100744602523,0.004719600222098776,True,4.9330762750340454e-08,False,False,False,False
debil,300,71,20263799,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.02989664591497426,0.00046073770287345276,0.028716226433587663,0.030583496958336828,0.029648535564853556,0.02915481171548117,0.030635983263598322,1.0,0.015411016479366477,0.3020559229955829,0.03178229124498882,0.03122876275251181,0.024583094340664014,0.24276103100043334,True,True,True,0.003457046162291135,0.011854360711261619,True,1.0682066891507865e-08,False,False,False,False
debil,300,72,20263800,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029792122151242252,0.00046303218626438255,0.028669386324804015,0.03052527940952708,0.029648535564853556,0.02915481171548117,0.030635983263598322,1.0,0.01554210149628684,0.30462518932722205,0.031589761939290396,0.031147379755316968,0.024583094340664014,0.2436127426213381,True,True,True,0.006977611319611156,0.011854360711261619,True,4.3213200004148644e-08,False,False,False,False
debil,300,73,20263801,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029442662319092577,0.0004568452244554236,0.02824727080557679,0.030104829236266617,0.029648535564853556,0.028661087866108784,0.030142259414225936,1.0,0.015516437321606437,0.30412217150348614,0.0321571020887854,0.03154535433239782,0.025416171875316574,0.24650422258409846,True,True,True,0.018929595254230946,0.011854360711261619,True,3.106252905592636e-07,False,False,False,False
debil,300,74,20263802,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029529646244472164,0.0004574452918784275,0.028305884245721048,0.030140306501561943,0.029648535564853556,0.028661087866108784,0.030142259414225936,1.0,0.015491052215502227,0.3036246234238436,0.03174703484385418,0.031060687971910476,0.025416171875316574,0.24577810806428693,True,True,True,0.01592818795165499,0.011854360711261619,True,2.2123265533913788e-07,False,False,False,False
debil,300,75,20263803,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030073062522529167,0.00046153140511559206,0.028837768769231657,0.030759760297989523,0.030142259414225936,0.029648535564853556,0.030635983263598322,1.0,0.01534700381013197,0.3008012746785866,0.03258025871847565,0.03195536748739856,0.016384184841741718,0.16089128668636943,True,True,True,0.0024295005696355074,0.004719600222098776,True,5.338132198325178e-09,False,False,False,False
debil,300,76,20263804,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.02961382270027632,0.0004531908869171541,0.02839972500316038,0.03030098127644126,0.029648535564853556,0.02915481171548117,0.030142259414225936,1.0,0.015303356527251899,0.2999457879341372,0.03271404964966912,0.032100824883765186,0.01665717349272091,0.16338632714932155,True,True,True,0.01304044073040508,0.011854360711261619,True,1.4913290682187132e-07,False,False,False,False
debil,300,77,20263805,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03031865331265564,0.0004551197770013417,0.029182350043988364,0.031031618039414028,0.030142259414225936,0.029648535564853556,0.03112970711297071,1.0,0.015011213470070757,0.29421978401338683,0.030956730143097,0.030497198809515406,0.02418649222000674,0.23938202369775152,True,True,True,0.010510140716660031,0.004719600222098776,True,1.0153993366641278e-07,False,False,False,False
debil,300,78,20263806,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03019191756714468,0.00046020998306693363,0.029004170226630592,0.0309329837502431,0.030142259414225936,0.029648535564853556,0.030635983263598322,1.0,0.015242820600694186,0.298759283773606,0.03245403386456549,0.031942547526551845,0.016384184841741718,0.16025791383037816,True,True,True,0.0063565875442615286,0.004719600222098776,True,3.683235257873341e-08,False,False,False,False
debil,300,79,20263807,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029808072479444066,0.0004583870592226377,0.028679211365336764,0.030530585505293754,0.029648535564853556,0.02915481171548117,0.030635983263598322,1.0,0.015377950370281265,0.3014078272575128,0.03151343564535765,0.03105491207513863,0.024583094340664014,0.2434823852088743,True,True,True,0.00643877663301744,0.011854360711261619,True,3.683617314674814e-08,False,False,False,False
debil,300,80,20263808,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03065670574152346,0.00046103668970722504,0.0294454639351226,0.03139482909694244,0.030635983263598322,0.030142259414225936,0.03112970711297071,1.0,0.015038689857754892,0.29475832121199586,0.032323037445927356,0.03179345455861377,0.016120002029935625,0.15782823388280143,True,True,True,0.02142127556236332,0.020759355367385834,True,4.31262430949879e-07,False,False,False,False
debil,300,81,20263809,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.0293367416260143,0.00046051411366452314,0.02819289058200477,0.030053592258842462,0.02915481171548117,0.028661087866108784,0.030142259414225936,1.0,0.01569752086087717,0.30767140887319255,0.032212366634044934,0.03171282108555163,0.024992927692239045,0.24739422933521213,True,True,True,0.02260845401445522,0.028989667049368603,True,4.399116706621546e-07,False,False,False,False
debil,300,82,20263810,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030070031979405686,0.0004574288748787844,0.028842029546750293,0.03073664112168143,0.030142259414225936,0.029648535564853556,0.030635983263598322,1.0,0.015212118004798516,0.2981575128940509,0.032132303234883114,0.03150331825767124,0.016384184841741718,0.160907501766647,True,True,True,0.0023289625848635608,0.004719600222098776,True,4.904478139478522e-09,False,False,False,False
debil,300,83,20263811,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030001979770192155,0.0004572384886822974,0.028783283715201776,0.030625800950554394,0.030142259414225936,0.02915481171548117,0.030635983263598322,1.0,0.015240277214524929,0.2987094334046886,0.03135477460648996,0.03070659418921435,0.02499246565483256,0.24190872206989564,True,True,True,6.598798503695491e-05,0.004719600222098776,True,3.919490013748436e-12,False,False,False,False
debil,300,84,20263812,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029701417263852944,0.0004614429710754945,0.02851198121945346,0.03044506777772406,0.029648535564853556,0.02915481171548117,0.030142259414225936,1.0,0.01553605900271558,0.3045067564532254,0.033071518542849794,0.03254199187025319,0.01665717349272091,0.16290447290331392,True,True,True,0.010052811066037464,0.011854360711261619,True,8.915165032506195e-08,False,False,False,False
debil,300,85,20263813,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030634000092190767,0.0004620970026817209,0.029409025813552696,0.03136760825417287,0.030635983263598322,0.030142259414225936,0.03112970711297071,1.0,0.015084448693969903,0.29565519440181004,0.03252022383899246,0.03196746155784362,0.016120002029935625,0.1579452147707872,True,True,True,0.02069596168579977,0.020759355367385834,True,4.019561168979024e-07,False,False,False,False
debil,300,86,20263814,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029669606229740055,0.00045938329109896774,0.028463479021171485,0.030403973716201446,0.029648535564853556,0.02915481171548117,0.030142259414225936,1.0,0.015483295853063721,0.3034725987200489,0.03326411063520579,0.03270172647395737,0.01665717349272091,0.16307913513861771,True,True,True,0.011135765257604503,0.011854360711261619,True,1.0916004342658091e-07,False,False,False,False
debil,300,87,20263815,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.02948589456189555,0.0004560782830640806,0.028275098381888977,0.030122391984056678,0.029648535564853556,0.028661087866108784,0.030142259414225936,1.0,0.015467676658298436,0.30316646250264934,0.03197618576245657,0.03132503913506745,0.025416171875316574,0.24614279789066265,True,True,True,0.017435639845528924,0.011854360711261619,True,2.643044014885678e-07,False,False,False,False
debil,300,88,20263816,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029880555348661113,0.0004553101350290384,0.028713211376040795,0.03057036793413454,0.029648535564853556,0.02915481171548117,0.030635983263598322,1.0,0.015237673119400035,0.2986583931402407,0.03161001861532638,0.03107633938565607,0.024583094340664014,0.2428917568996672,True,True,True,0.003997403995512982,0.011854360711261619,True,1.4267024733467899e-08,False,False,False,False
debil,300,89,20263817,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.02990096762379113,0.0004566697303811339,0.02872207107743554,0.030581955716881697,0.030142259414225936,0.02915481171548117,0.030635983263598322,1.0,0.015272740873368197,0.2993457211180166,0.0316563068536619,0.03110074334126757,0.02499246565483256,0.24272594375839932,True,True,True,0.0033120124223027145,0.004719600222098776,True,9.807411537574866e-09,False,False,False,False
debil,300,90,20263818,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03009707454031489,0.00045801348873213414,0.028870125293977627,0.03079263225972032,0.030142259414225936,0.029648535564853556,0.030635983263598322,1.0,0.015217874020234997,0.2982703307966059,0.03254368488711356,0.031938435796600474,0.016384184841741718,0.16076292456159524,True,True,True,0.003225381263712705,0.004719600222098776,True,9.423466377347708e-09,False,False,False,False
debil,300,91,20263819,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.029361931247753645,0.000456521621138401,0.028206946951876373,0.03006422752888777,0.02915481171548117,0.028661087866108784,0.030142259414225936,1.0,0.015548078812878752,0.3047423447324235,0.032153333671724425,0.03162735722898828,0.024992927692239045,0.2471819896495842,True,True,True,0.02173115749309467,0.028989667049368603,True,4.0713173259321916e-07,False,False,False,False
debil,300,92,20263820,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.02944306448858981,0.00045530555854744823,0.028249070233346243,0.030103722273120834,0.029648535564853556,0.028661087866108784,0.030142259414225936,1.0,0.015463932388012622,0.3030930748050474,0.032106362067645076,0.03149556732610718,0.025416171875316574,0.24650085552700082,True,True,True,0.018915677463737523,0.011854360711261619,True,3.1017716386972985e-07,False,False,False,False
debil,300,93,20263821,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.030230770329314732,0.000459200791824297,0.029090308187925115,0.030969829045484967,0.030142259414225936,0.029648535564853556,0.03112970711297071,1.0,0.015189847523634245,0.29772101146323116,0.031534012645256855,0.03108622170532789,0.02418649222000674,0.24007792413864573,True,True,True,0.007633623847519288,0.004719600222098776,True,5.3254944892030505e-08,False,False,False,False
debil,300,94,20263822,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.02993401504880075,0.0004584862531609938,0.028738009441591775,0.030598886941936382,0.030142259414225936,0.02915481171548117,0.030635983263598322,1.0,0.01531656386266707,0.30020465170827454,0.03167309109112433,0.031082991996076365,0.02499246565483256,0.24245797210771475,True,True,True,0.0022043468305762556,0.004719600222098776,True,4.354013784767326e-09,False,False,False,False
debil,300,95,20263823,5,250,75000,0.03,1.0,0.5,0.03,0.03,0.03005554898070165,0.00045674399058822176,0.028829004749818487,0.030700893225277213,0.030142259414225936,0.029648535564853556,0.030635983263598322,1.0,0.015196661051890692,0.2978545566170575,0.03178293347833739,0.03114048052591963,0.016384184841741718,0.16098503896754965,True,True,True,0.001848210483106527,0.004719600222098776,True,3.0856892569923783e-09,False,False,False,False
